file_size  throughput
3887806    87022.346
3673182    77314.755
629        4562.107
1834       19994.004
3639646    71689.409
3703024    71112.865
3669854    72528.210
3761049    71671.222
3809801    80089.275
3805416    84269.749
3796513    83246.080
3839319    83393.531
3708509    76771.910
96974      483360.706
3687660    74411.168
3792347    79517.373
3750120    81598.178
17396488   189509.191
3746685    80160.959
3432154    71899.924
3377086    69798.179
3303547    63709.284
2101       12860.595
2122792    57663.762
2169327    59412.703
3260432    57052.181
2123870    56080.820
2141298    60355.733
2180685    60652.345
92419519   626471.473
113298209  325472.964
9214486    2650245.541
3520124    46080.217
3575998    48921.391
3637170    53879.741
2250       34568.119
1893       13458.570
3613958    49023.344
3578015    49818.733
2090       23984.943
3652       23117.966
58066437   4392704.701
2938       14944.790
73435766   752476.349
2246250    86359.354
842        7769.920
15557      743.254
1556477    73163.563
1565613    80019.884
832893     305847.328
779205     1289264.444
1509620    70893.772
3396       20817.657
2650       14271.539
8138426    535417.198
11884      1039.243
1573475    75707.362
1536686    68259.999
1511510    60190.983
1557792    66886.184
9962       88920.725
58904      2868.161
4891685    557732.684
741        2119.882
4168075    3204076.207
1503744    53033.421
40191      278544.177
8410767    1507815.241
1506594    59712.136
75689      177139.328
159399     16676.984
1767708    59299.098
1819259    66882.892
1812713    69895.348
4182427    2159485.778
1821746    68070.238
41230      96091.631
517        1989.285
15191952   321990.064
58983232   314199.471
1922766    2095332.618
1824747    72648.509
1567595    69086.048
1568288    75841.616
1513687    57785.084
1554985    65334.296
8578       3158.868
517        2087.240
127545     71707.772
1547684    67486.061
72873      317546.880
1569036    68586.374
1649258    85614.740
1558012    56110.255
1581267    73653.898
517        1914.805
1332       1135.606
1588647    62894.830
1614763    75247.659
1609735    65305.265
1586054    60175.855
1624163    82697.039
79837      3381.754
1332       1259.339
1656980    83916.395
1662621    75749.495
1708487    96504.626
1675758    89384.605
1506940    2734765.089
1700303    90166.888
1253       7548.045
9870556    379964.081
517        2116.276
1679474    91524.755
3140821    183526.181
1615260    57250.121
1666191    77468.174
1647135    76861.477
1627592    78233.115
4780975    570114.688
263349     245935.046
4467567    404731.075
17516470   599771.135
1657642    82647.061
268369     192819.361
1674691    78168.971
89000      48705.634
1636752    77263.292
1634925    70691.558
24058      41663.889
1608888    67700.823
1624314    73561.541
263424     201176.900
1664480    74102.853
2266       36460.104
1893       13466.648
1674400    83633.862
1668843    85288.269
1691393    88482.861
273292     160462.166
261024     355910.373
123911     39060.633
14325      83300.321
1681944    88082.968
41662621   570624.414
1696468    85538.758
15837856   50371.312
1686142    73748.037
1686250    90591.664
4120871    1026255.825
1672029    70722.678
4847154    472478.957
517        2068.754
1651732    62511.051
2027796    61562.587
2044077    61980.522
1951260    46947.618
2001040    49772.620
21764054   38908.061
2135436    64304.766
2060741    60939.083
2046645    46561.484
2023000    42507.928
52410809   372730.719
2014664    41903.817
18927      43737.162
2067080    47987.659
2044495    49547.400
1116742    27978.205
2094906    49512.732
2120095    53859.294
5177629    2589134.582
2065601    53456.732
2062237    50346.514
5141       27335.330
2099594    54148.791
1909       10162.262
2132291    63119.042
2065198    52916.636
2102966    56763.402
2114298    51446.191
2130649    58738.814
2219254    70153.931
426039     1122267.194
2454731    62462.225
2155521    64590.863
1213448    66194.402
2431507    63658.319
2439609    66550.004
2430543    57998.491
3137988    61961.057
3099049    302044.641
2914334    336737.164
3171460    65682.889
3133694    63053.065
3058093    52288.060
3017860    51158.234
7455599    37728.910
3630299    53151.199
6034777    2018487.909
3625683    51536.207
3448068    37854.825
3590011    47894.071
458305     959536.295
741902     24102.674
3386012    46938.056
3519793    43900.231
3449940    50516.421
3425765    50452.835
1948961    53230.387
3505120    55754.717
1841893    39273.162
158562     372834.299
1928837    47389.750
1913082    55202.733
109155     304236.399
15034      133452.429
31923916   269596.235
16282      141532.149
1268240    693552.034
1996453    72542.128
3111585    87675.931
3086433    81293.069
12266      119490.223
84206976   538830.491
3153688    90085.576
3153084    95219.827
2308471    280358.933
97791      170313.409
119744     329592.943
12469968   242150.518
92612      130838.633
1596298    183160.902
1526040    90079.747
112630     314548.533
1479148    70998.508
923521     686550.021
103077     154517.353
1439657    58746.547
508791     519306.767
34580      208391.400
5224356    248216.083
48516      191015.206
3475363    41860.029
3564535    45073.001
5505865    2903077.491
767678     20172.679
3528911    43808.601
3583731    39024.303
3542282    41635.908
3494181    43777.840
3462934    42480.825
3561687    43410.155
464030     1304009.993
3544740    43860.317
3410956    36514.471
1052586    706045.647
3343906    34519.630
1732442    913490.779
3467123    43026.999
3388242    37719.738
3301883    33987.130
3471604    42205.563
3463443    37556.929
204283485  3690168.943
3479823    38006.060
3520318    40553.595
3415484    35641.793
2533878    41232.973
3473539    33198.902
3412876    33726.014
3409610    34694.268
3600617    42860.310
2347958    46196.045
269011     16460.956
3566774    43099.455
1098277    32946.545
3627013    44655.933
3587285    47110.680
3671797    55042.432
3705182    56803.112
16196870   520852.048
4330       3828.243
3706669    53966.063
3895656    73367.728
3733661    59899.065
889902     45568.903
3749377    59331.741
3657519    52517.550
1722       14725.658
3678302    48492.433
140516863  4100018.287
3633384    49610.398
3394237    47864.209
275585     13131.317
1385577    45258.466
35156      170300.888
1363871    41422.843
3390845    40916.764
3312076    42034.941
1327973    36617.043
9314959    422921.941
2948026    39473.882
3001178    44748.757
4586521    547419.309
2992245    46066.819
2930492    36792.721
2960561    39681.311
572244     1172352.474
133053     481735.076
9245318    424401.292
1411278    35213.018
1002385    33482.918
17628724   2226392.727
2487174    33646.012
3352185    33585.940
3363686    31011.291
3396552    34570.157
3652       3849.219
3433951    34794.471
187244     500276.697
1827014    34418.947
469563     284509.082
3221447    34114.519
1811363    35372.003
3352520    39259.545
1779786    33061.129
8990243    415122.748
1837921    34761.558
68089      107426.611
1861762    40851.171
46702      47720.651
3226093    33739.718
2954       33007.707
357        2623.515
2825173    38792.171
2805560    41503.975
2903511    48551.449
290545     9927.906
490886     913095.783
2798933    42272.327
2771938    37022.932
158648706  646072.733
1441428    693866.860
3186181    44142.414
73667      68616.060
3145204    39879.123
3090691    40430.765
1333017    731326.417
3161624    42552.264
8605783    352066.500
3749       17797.146
3070066    40209.700
3038986    34241.721
970        10054.666
3071650    39414.693
3068082    33711.223
3099618    37873.139
1706       17265.328
3488730    44102.241
3458488    39366.202
3447876    34651.993
151785630  2444422.827
4340106    423716.301
55017      302833.855
3413169    36759.779
1706       17565.559
3404219    35827.039
1290       12531.891
3361954    36544.924
3342811    38016.447
3337736    37497.088
5598721    410052.676
3115839    42572.166
3285942    34789.897
2062358    48527.113
3341411    36135.531
3049858    36663.589
5221       33312.916
97099      69880.859
65620      390650.464
3201495    49229.303
3138836    41845.289
2026964    37364.409
2035361    40281.016
2083458    47116.920
11802      105351.602
2096178    48046.306
3570221    42356.024
3530445    38007.331
421117     183533.032
5206945    339728.201
3640064    44671.051
7733       49689.481
18561009   498870.332
3583512    48358.068
2074       24131.817
3516341    40353.076
96734      426602.574
3596136    46714.688
3535567    41633.131
139499     464160.790
3603830    42983.994
3565387    44030.818
3547179    41880.764
3596156    44044.291
52073      305785.858
3500006    37816.591
2588206    40356.221
3605615    44381.916
139211     399218.116
3522096    41667.970
1779457    1792477.331
1357515    34481.893
404926     174113.764
1368576    37267.574
3308286    37982.837
3353190    41672.771
183538     29356.494
1368087    40128.990
1380000    41129.521
3411106    39721.501
3343166    42019.106
3479765    47253.463
1445759    47764.538
3870592    77261.694
5630616    430386.787
2773939    878031.634
1540209    243513.614
3858451    70421.547
3748769    56356.382
3851082    69191.158
28234157   675802.617
5737466    539891.413
3836275    56487.218
3462271    51355.052
3503055    54194.418
1832970    39223.289
3355643    42715.781
1853009    41082.607
872627     73940.527
33832805   556608.948
3425488    46975.867
174195     86250.317
233118     353258.467
1902197    42214.616
307383     43458.286
3449826    47196.912
1961359    48652.694
1967378    56147.867
95063568   286898.163
3010921    55948.131
3082471    65047.128
307191     97178.498
3041420    58862.480
3028151    66356.286
2969055    51148.350
3520143    48309.069
650        7022.984
3617531    52866.445
3565081    45257.685
9781       53435.532
3480347    46342.448
3514426    43765.251
3492261    45996.158
3568920    51246.247
3578707    53212.761
3516193    49915.686
3599719    55647.972
3288103    55681.172
91326      7267.015
3264425    52188.209
3366922    59464.726
2027730    38867.140
3527579    41636.565
3540303    45223.416
325        724.548
3490927    42699.464
3547054    49013.681
4470465    363654.970
3534918    46537.000
48150682   56660.218
3122401    4372323.748
1371277    656447.039
17553117   5771881.256
3509428    46844.813
3547299    44581.343
3597901    48251.604
4199968    2617907.763
3661595    51088.180
16778      135559.259
682        2517.262
3613952    48516.324
227798     197223.693
3648183    50550.678
426        4848.485
3614971    49481.250
3586858    44174.424
3546       1873.959
307704103  462928.891
1530       17133.475
3579043    48876.603
64441      256008.931
3559770    47376.252
3570310    51010.560
234315     823821.798
3550475    45881.559
12371      2668.070
3533445    44240.041
645        176.262
650        6576.534
3526492    50925.410
558516     103436.331
3585372    51574.158
3378096    38577.082
3146084    49312.567
3570314    49812.810
11113367   4261357.369
398979009  3986134.784
3460617    44038.071
3509716    39964.477
3399331    38588.975
705033     26307.612
18184      50962.929
3368688    35759.423
17683521   1313766.237
3418935    41190.398
3325022    36313.441
810        3287.089
3941452    997741.038
3365894    39775.846
3371102    45317.527
3365570    39747.781
3383336    46406.233
3525503    53086.206
401555051  4066443.973
3530225    48103.016
3462901    43214.551
3579652    49143.543
3647335    55800.131
3601230    53200.856
3571825    58626.971
3530085    59387.977
103325     281029.521
3566130    56667.624
3571796    57805.918
63621728   296898.366
3603876    60881.577
341        2095.826
3447673    437905.017
303775     705080.222
3217835    54002.849
3379011    65575.131
199076187  616629.412
405024261  5100313.831
1263       1170.404
3345057    66011.124
2138591    59951.604
3195508    50595.115
407251010  1850614.714
2116647    60804.886
13322      57324.598
3196246    53047.657
2178740    61429.870
3730906    196283.837
94008      165644.399
2109455    55677.856
81230      139042.557
50857289   1090848.805
129893     405406.333
3952645    1127039.012
1606833    57973.697
1626440    66285.048
1589702    56181.934
1643346    74589.800
6314       1503.546
554474     1146027.727
252643     111350.594
252976     425270.884
1189       6866.740
3969882    1225506.638
1649846    66372.987
517        1783.353
1628604    61397.910
1597870    53575.896
4825858    540494.843
1613029    55763.829
1647339    65080.980
16690622   146872.006
4193904    3231008.220
1608201    55612.516
1620739    56142.470
1638347    67248.166
1542387    47291.748
1644799    63803.847
1253       8078.477
30407805   184171.323
32351      110039.193
170364     30411.296
3943317    1240127.413
1675098    74297.961
517        1838.290
1687431    70640.750
1685414    67951.469
184701795  3989236.003
1624914    61671.479
1651682    61787.024
517        2188.681
113535     17969.737
252506     210002.100
256800     122885.358
1034758    132107.472
4117553    486519.341
1637999    55559.077
1655279    58036.532
1717261    57189.256
1686795    59542.357
267176     198346.347
300102     136910.931
253536     283733.747
1634684    56465.123
124254814  608493.725
517        2108.301
4803361    530245.365
794        3917.228
1671194    57989.136
1670387    59913.379
1619421    48683.007
1683895    53381.154
1711426    64381.137
4684666    530941.978
2696       1144.543
1698545    56502.997
1646010    50436.855
682        3128.096
1647330    45228.928
1674289    54819.431
682        7052.193
1591760    42318.366
163698     540963.088
6826       46402.663
1624773    44711.196
1649571    46140.939
1656094    176729.147
1645708    49882.384
126680     403093.203
385050     74158.282
27775      62080.027
1666398    50634.222
107859     288711.190
1673157    53744.953
27146      141252.992
108035     388352.830
119928     340421.667
1643911    50353.494
1650170    52465.127
1686530    52853.258
1623588    48676.957
118136     387319.084
1672154    50678.234
1085500    33408.424
255621     142947.646
256176     305063.629
41684      7302.018
154984127  551622.865
39988      304617.966
1701516    59911.446
1651851    51322.358
1728389    69516.561
255735     145299.261
256176     249077.206
9935887    518994.648
428106     458951.868
431991     1303219.389
1682994    57438.939
124872     379442.749
6142       1260.305
5055       1050.028
269770     91553.971
1707451    63914.898
2660       6761.577
517        2089.020
254773     561406.949
1724482    63226.927
1742752    67090.697
1715397    58957.754
6181       28576.002
1679456    50130.819
258122     150052.326
85180      292201.165
6341       39129.385
1750504    56352.036
1668391    48505.924
1684624    46706.767
1725873    58357.597
3078969    79681.238
3254187    57282.152
357        1351.608
7787182    309260.505
3321395    58290.129
3318399    58645.806
3181963    48403.594
3245854    55968.231
2575       10951.825
3269118    115371.346
3217014    51824.801
3231851    56416.043
2642917    39156.260
3252809    62128.285
71239688   392103.502
3261408    60613.683
4404810    18335.012
3576090    56498.026
454040     24659.461
3489802    46448.749
3645190    59342.957
3633012    58881.356
3565916    57708.772
3463253    51033.591
3521754    55317.968
22751      170999.722
3216106    57257.157
341        2475.557
3448660    50895.982
3217388    53316.182
2161838    56894.528
1425507    165307.412
858        4521.671
3162703    49994.143
3252382    53118.397
2045254    44505.459
2074309    48349.206
2089969    52411.627
1944972    50901.728
2090952    49673.693
1972436    56099.758
1999442    57799.079
44825      78583.533
1176983    544337.181
87262      423181.585
87262      394959.248
1302792    44413.648
1354017    55358.884
1958654    50122.368
1353163    57877.293
1331847    53945.323
87667      11603.982
87699      11577.282
1384397    66609.237
889248     54813.116
922607     76939.058
871923     54406.669
885390     57921.589
1373724    73326.525
1317149    60400.162
1334836    67115.324
233000     379071.588
1362058    69558.293
1332255    63207.037
38655      192604.376
1399516    60086.241
1431050    65855.788
1350575    55204.858
1418595    71543.346
24799      114364.046
861489     104668.848
1895852    2404868.590
1395955    57474.489
1619724    69909.532
1536502    49326.056
1577390    63232.789
3499957    44148.711
3365457    38613.468
1856111    50653.418
1385112    42054.452
1838100    44902.573
1910963    53395.420
11354      78119.799
1961780    63425.914
1754625    58490.366
1773380    48731.164
1821820    65927.026
667633     16923.403
1815763    70038.006
1524902    584385.882
1750117    51962.818
1737333    53379.980
1746575    51830.318
1756520    49861.013
1744612    55320.169
1738803    50944.327
1684346    41952.195
1704005    49378.896
1698828    39521.276
1706331    46768.963
1665003    44532.444
1707323    48556.613
1763124    55083.464
1762291    51659.971
1766741    53079.579
1787711    50452.173
1704789    46864.372
1749514    48275.550
1776320    53891.257
1723372    49603.167
1836588    57770.847
4942070    1530902.745
1720486    39207.575
1761363    46067.433
1810100    55401.218
1769693    49918.273
1771369    48958.123
1727364    32201.647
1686936    42875.876
1712545    35636.235
1798064    48226.317
4627995    2395556.931
1690657    39387.000
224784647  3539812.147
1768270    40938.054
1723998    42169.697
217489     396445.662
1667403    35057.324
1757796    39605.110
3493       25585.479
1767008    46887.043
1757911    43964.344
649571     114564.029
1752570    46165.945
1736457    35422.223
1748265    39311.389
33380      197419.004
69822      19254.739
1773540    46300.766
1756818    42708.722
301431     19331.147
1802870    52160.338
1736668    40468.139
1930       22336.283
5364       5206.338
2657127    37813.520
2682       30191.143
3325410    42851.686
2122       29233.683
1765       11383.360
3480509    39863.766
1970925    1639114.878
3613850    46357.000
3533262    40705.943
4154       43497.268
3469596    37265.408
3418777    34159.540
3550250    43319.475
1706       15303.039
3410935    32249.702
457548     876779.214
3491817    41742.240
3446423    33035.914
41223      2923.068
3484758    39941.274
259609     145709.482
4010       42326.590
3443108    35457.914
1460       114.854
2167246    8307.002
1706       17964.821
3431082    34923.646
3484007    40765.978
3539184    42757.361
23994      153296.214
3517354    37691.934
9534802    1788411.225
150153     33642.374
3568337    39219.607
3567816    45121.732
4202       45461.553
3437381    33249.364
794        3182.607
134285     541496.065
2746       31324.549
3398999    32286.880
3427781    34450.037
3429299    34866.457
10253      7684.133
1444839    151814.496
3410025    34429.878
3438328    39647.272
137643292  369985.762
3433507    35016.142
15832      1941.268
3925       19488.326
4378       43273.912
3563729    233154.744
698        6268.424
3406455    33188.998
3470997    35384.479
382964     25414.275
13979174   502650.257
3443442    33649.178
3576502    41008.162
3431281    32812.786
29476      3982.129
6468       26745.094
3475756    35457.618
3471883    36441.977
3593961    42401.390
3493612    36792.343
3622806    42990.814
32841543   379005.205
3540747    38147.624
3563686    41364.029
13322      126050.112
1394429    45708.144
1431491    46488.431
3404415    39911.425
1385138    46126.460
3433937    43368.582
240104     126090.183
3480402    43227.637
1388480    41113.036
3474250    45171.619
3433816    48010.171
1760684    2335080.924
2063619    66995.776
1987874    58391.481
1223349    230530.695
2072535    67394.537
28607      202065.187
16598      22990.544
2020666    58498.341
14534      14607.367
93702      27441.736
2034884    54155.694
2004906    59035.629
7672       1798.601
2053580    60542.627
276069     26415.741
428608823  582768.264
2054720    56395.010
2172786    55666.239
2228980    67671.803
3290909    56041.881
3363072    64101.622
2241252    76012.767
2259668    81861.996
2324817    99158.638
4163225    134308.746
4122026    125387.575
4054970    111513.215
25380      35551.235
4019090    96798.803
1333       8040.783
28751      10890.779
121572     40079.358
3837242    68558.121
8708       18822.655
3714351    60531.565
6741       30859.750
5301       27747.843
3641482    51839.989
1451542    50426.232
3594649    48802.494
291114239  2728634.014
3615782    45645.821
5077       30054.002
3576609    46708.304
6917       29386.181
3475384    41295.810
3426483    40717.288
72345      240147.385
3560502    45464.912
3509429    38832.438
26715536   2252521.763
1805914    402941.254
3629144    45551.713
3082430    443992.056
3548832    39669.315
3607264    47793.193
17621139   2200716.920
3619198    49261.644
682        3012.822
4538062    335526.605
2101       12043.496
3637598    51511.955
1962       24874.684
3566769    40643.664
6933       37483.451
2693       14162.131
3756164    58730.583
3635406    49634.481
1437704    457790.574
4874823    308524.893
3537015    43179.871
313182     280340.402
3400394    1629846.314
14782238   3824695.936
1717501    1766116.673
3590667    53156.939
3610028    46895.463
373        2119.395
1900308    1768319.114
4742       527.041
3673359    50306.152
2129498    1834343.034
105187     292625.659
517        1611.670
3570953    48017.339
2305601    1903643.174
3600019    42724.881
10480      5561.099
3633850    44998.102
4732501    573695.758
3599299    43428.233
2441449    2502096.376
970652     1627303.230
2394650    2382300.452
3622366    40767.693
18659194   701877.266
517        1181.555
418505720  2440086.768
8784       22687.818
3563958    41914.234
3607484    45849.400
3544557    40861.273
2379989    2434598.567
3603338    45366.727
957401     28493.451
1853477    744677.022
35391      169667.159
3555689    42008.656
2174953    186477.134
485951     434837.387
3663270    44824.131
92494      292541.217
3662290    46277.585
3623970    62396.773
3464842    46252.044
1794710    2567443.384
1422388    57242.411
1494096    67461.973
1486928    60424.632
3712964    71223.262
3586811    59696.678
1562501    75903.012
1946003    2598325.211
2021148    2284128.251
17900313   3049452.849
1595069    124153.174
1532694    1652748.850
5349       33167.516
2955       14562.927
4317417    312556.519
54996      295625.367
4328175    318869.791
517        2026.605
1307       5926.870
4334719    293158.479
4287439    270721.461
17034      10205.703
179135305  1844458.449
412528585  5046239.873
3483215    45856.096
28904830   4775346.445
14941179   319379.299
3592068    42361.940
3995249    1997064.074
1834       13600.914
3456481    41974.530
3559224    46796.372
170139526  2048552.460
3504643    42572.253
27242      98063.355
3552487    44376.591
1869258    32477.152
3463297    40996.070
3529875    40159.135
18991      143603.723
1002       11248.427
3499678    43781.516
3608048    50408.267
3427490    38990.834
3623062    52429.616
3560431    40366.757
3593019    53684.767
3705837    52026.151
3796981    56742.247
104993668  328012.193
3746879    59883.486
3831327    67702.331
3738054    65706.178
3812326    73378.600
51596499   2281471.352
3855684    69039.516
140573     408834.529
3847276    75958.169
3888255    83218.576
7586375    3665034.750
3924242    89406.234
3940139    72472.118
3953502    98437.392
3879966    83230.850
3908106    88209.738
41615      299594.865
3899796    83378.865
3700418    64479.100
3749574    72058.759
3712477    67881.988
3781986    70731.701
3707507    61092.415
3565840    49129.222
3677201    55968.985
3555690    45631.591
3611767    48924.430
3413857    46071.630
3371149    45457.688
3383809    42030.043
3409623    47843.943
3368477    42543.577
3545631    50830.260
3511594    47173.008
42612      141242.627
3526624    48793.561
3431422    50521.944
3497641    54479.813
3570513    57884.175
3476708    48075.496
3512159    53740.423
3214736    49142.279
73166      273737.002
10117      57179.311
1685250    49862.558
19498      113803.106
253811     81587.906
256816     325345.674
1712932    59989.124
1686520    47391.342
1623970    43423.104
4195429    3501043.791
83454      321262.971
1615672    41734.900
1674917    47826.732
266535     212218.709
256464     389419.734
1851167    52213.668
1611255    45411.323
1503978    1196335.889
1922513    58103.845
1977227    61611.433
516        1126.491
1971415    68234.207
76396      395611.025
23722      76195.493
6421       36564.680
1801499    61936.650
1880587    48776.719
1730064    47954.536
517        2083.100
1801004    56831.030
1817032    62020.612
1751588    59882.848
1826444    63353.624
1799993    60441.010
1766971    53365.741
6141744    467739.032
1716586    45846.804
64468      332107.275
517        1516.122
1653       10496.271
12154      2975.062
67321      419260.016
1714846    43980.719
1680327    42465.430
1754113    50094.419
741        2381.689
4817408    554246.567
88414      95211.250
1776774    53363.195
6869982    4078645.031
1332951    524768.492
1777580    52813.514
52084      299803.715
6245       34340.310
1791703    63472.565
1893622    73919.923
1830969    61985.849
1901375    81192.134
517        2028.479
1927912    89099.788
272370     205088.413
257968     120142.699
938        10393.395
8357       49092.332
1972399    109561.736
217680     63173.101
2029802    134314.644
1994133    125185.368
1991549    126481.037
1996395    125282.398
22170      118840.939
23802      119002.190
42030994   1152188.040
16365453   439429.289
517        1679.672
266332     195406.070
257696     441890.573
1958711    98799.338
1916778    80829.430
1891822    75934.587
1890406    71848.142
979739     972498.867
1873817    68091.787
4882016    559572.642
1846851    61517.430
1827705    59222.527
1891859    65713.786
1891592    64871.740
96062      19832.953
4800613    541799.242
1840314    54951.097
553130     1045421.685
67145      413863.136
34483      22810.145
2533       13170.620
1869789    62218.125
1838514    58715.244
1851099    65566.988
19594      90816.866
1896412    68863.453
208975164  432346.375
31466      180753.119
12346356   113779.655
1895186    68063.313
7717       39707.736
5474107    1904968.913
168432     155844.624
189021     59835.741
506746     162731.829
1861255    67121.369
1858474    60621.568
1906163    72908.853
1887289    71621.422
4194544    2479166.714
9942497    308412.274
1904691    69568.248
14608783   447922.837
60084      365681.872
1576129    53495.417
1282100    73446.017
1582548    49616.333
1284519    64368.953
1283712    66178.802
1279001    62308.467
1293061    60848.412
1262984    55849.364
1228594    57279.960
1262960    55556.704
339588     278454.042
1295353    68174.672
1288433    70905.058
49644456   2246521.791
1313772    69161.034
1279997    52487.479
389942     251969.267
1311506    49496.857
850016     734083.164
1314925    59783.024
14098264   336889.250
1332207    66234.407
1434314    56319.614
1466639    64329.579
1834       21105.447
1412249    43842.442
41875582   2627567.726
1409966    58463.490
7365       40840.573
12889815   3694138.033
4868817    3339214.900
3510285    45157.255
3526739    47783.306
3542637    46456.447
84419      21971.472
357        2254.585
3552879    53089.288
19439      118209.466
3471715    40935.776
3330843    35816.503
82056064   561643.617
3507615    44130.514
3537412    47790.054
3559105    50538.802
3451526    41577.021
3549285    46857.341
3471856    47404.872
3466285    45005.116
3502661    50026.342
3525170    46788.003
3605455    52179.222
3684670    65041.786
3622845    52737.909
3516693    40755.115
50584      45257.893
3737597    65820.833
2258626    54334.264
43134      42879.212
3579376    46528.772
20511      126919.400
3547974    51684.487
3646994    58484.885
166179     9716.671
39609      9270.963
20447      124374.425
3540290    55824.251
3522043    51876.993
2503147    4986352.330
3471449    48281.874
1881654    63172.462
1822845    46336.549
1807538    48639.283
54232800   652460.933
1760183    46537.089
1752430    44877.563
50928361   6450538.307
1864315    59194.317
1829434    55792.081
1799428    51388.972
1805470    46273.747
1765464    54781.050
1869287    63827.999
1835423    62908.285
1813791    62040.011
1887472    62816.989
62457      275171.577
26953      4255.288
1917476    76097.750
1847127    60733.280
1842134    68773.444
1865249    66601.352
1854218    59593.658
13529907   1321449.678
18935      18535.747
1760461    48758.934
1766606    47205.060
1786946    45918.666
1748512    47782.565
1773583    48190.666
1682442    12775.284
1876475    51843.791
1725370    37640.005
1732511    41706.433
1758416    50215.491
1794799    49669.095
1794611    51981.625
1810628    50613.619
1839512    47533.371
1812486    43797.985
1787823    44517.180
1813817    51340.692
1754016    47238.477
1676833    42877.934
1803859    51212.495
1786902    46515.943
1806747    47714.452
1750072    41514.892
1809973    52086.387
858792     249928.345
7002       63103.750
1769768    43439.816
1850351    49369.293
1794403    40160.431
1884078    55038.433
1817215    47278.720
2241446    467844.235
1818793    51902.315
1845492    52736.978
1816699    44544.471
1807895    45494.645
1861       11402.619
1811630    42615.874
1865901    50586.784
1737558    13246.997
1407122    1531040.182
1858253    51100.252
1863278    47853.681
1316419    12632.742
2087854    62813.487
147779319  2146757.667
245103     47804.343
14124      1125.115
2039681    50677.875
2041369    56294.644
255548     42846.247
1706       17342.399
2052300    52302.216
173058     11577.483
10058      81467.599
15430      19342.420
2024136    53419.886
74695      196625.941
7048       628.396
55948739   1605373.511
2019932    52630.061
4484       17687.116
2130214    59056.443
3940       14224.488
18622      7244.347
2147291    57739.636
248390     16862.861
134287     20131.476
2115517    54146.450
15398      21643.013
2617269    2086296.812
2147026    59753.660
55284      293563.951
1105125    116353.702
2161855    59601.211
2152550    59073.784
2213408    70391.648
66372      236057.003
53860      260569.300
71177      260834.712
24916      6013.288
1801       163.285
2186261    63058.809
2629299    297098.807
2167937    62142.157
270629     709588.081
3143936    415533.820
2128924    57539.028
2161932    55864.679
10648      28936.984
2204001    68240.358
16394      91948.608
111350572  2645112.236
16037      57596.486
2148241    53363.645
84387      12863.002
341        1301.170
23360      2452.495
2092721    45091.272
2209024    69772.882
2184679    63256.283
2169752    60108.118
2314543    76717.878
2970       3252.256
2252108    73455.978
70523      99588.976
10712      3614.135
25947472   338655.725
2550827    80980.846
2250219    69016.664
2556786    80876.884
1605       7349.200
741        1850.075
18268      1807.358
2446924    56402.497
2494213    69904.529
2629365    2013984.487
31564      5710.692
2430704    53795.664
2874       3722.178
16694      24035.317
3095117    51500.018
3109615    56265.961
3164682    61058.502
3105054    54358.288
64179      11635.591
3136116    56566.083
430297     179769.944
11984195   269597.675
3809192    60767.192
3050       3264.025
1610       16754.275
3618375    50201.927
3742960    56623.535
3721387    57344.811
3731074    59485.937
3532906    59644.918
3581656    60103.196
3616500    65562.063
3860       981.742
3635722    69583.784
2077902    88057.314
2018437    74134.173
3676720    74748.266
2090934    105724.832
138735     55342.091
349550712  1021883.869
8771       331.599
2045006    32896.988
5315       3879.410
54419      7117.130
3403467    225950.184
3398236    167647.227
3401368    186703.511
2126090    51050.748
4830       750.712
3351534    139340.517
341        2084.854
21236      23404.416
4857469    317444.938
2151876    2169594.536
4271016    235133.157
4033654    184641.955
3281581    570348.869
4019498    179115.948
3852024    115637.051
105219     353320.576
3714139    82325.821
107917896  400070.015
1994381    54682.974
1348       2440.946
89180474   1681780.956
3665558    74137.387
517        1468.675
1955350    54584.303
373        2248.824
114282     5443.524
1973677    55679.497
1972724    58756.824
48964      250537.100
3394       634.167
16388097   226550.629
373        2203.087
52356      265103.570
2000641    58304.506
517        2030.963
56904      6559.326
2014       191.642
3010457    56435.292
2046       911.203
73539      104668.497
6684568    289084.588
3019883    55295.480
2965817    50924.557
178583     558884.878
67721      373234.643
2989469    53325.749
2934020    50595.302
1478450    631259.335
469777     1071066.508
3591246    50839.068
3479963    40455.803
3453642    39358.929
18612      11435.259
67817      369641.911
3520124    40105.912
11306      94166.052
3444180    39364.484
120688246  1467666.881
3407722    42268.124
341        1886.052
83646      141368.454
963030     554200.829
650        5995.536
2549       11829.926
517        1515.238
3422980    38446.445
3407115    41365.461
603664     536665.713
7125338    1458725.391
40088579   457358.157
3367767    41299.540
2245       6752.682
18659146   1219803.720
3182316    45803.719
52612      245644.568
3420917    41264.641
3179565    46220.163
3230348    51606.147
3233236    52593.904
2043158    44200.550
1767961    96774.380
2138260    54405.724
3198665    48494.707
96782      245810.148
2033954    39133.482
2128375    54523.744
520186     520003.089
523222     224364.694
2182919    65722.988
1648364    238407.979
3848329    71731.384
3860698    73643.208
4525453    83507.507
3924920    82576.816
311487     199667.554
311487     228528.352
3848565    71308.642
741        1876.533
3748475    56672.513
517        1453.997
3633836    50720.534
12922      71574.166
3604041    46860.056
79411      93282.231
9807875    3271285.924
3485575    38024.145
3576163    45120.163
3555733    47563.561
3423408    35316.967
